,username,description,location,likes,retweets,following,followers,totaltweets,text,hashtags,date
1298,Carlos67360447,,,0,0,2096,1836,86090,"Chile superó a China en la cantidad de fallecidos totales por Covid-19

Chile 🇨🇱 4.731 muertos 
China 🇨🇳 4.640 muer… https://t.co/RXID6YHdKq",[],2020-06-25 23:59:56
1299,maineflorist,concerned citizen of the United States of America.  Worked my business for over 47 years... trying to live...,Maine,0,0,149,1191,3793,TRUMP: “If we didn’t test we wouldn’t have cases. But we have cases because we test. Deaths are down. We have one o… https://t.co/4m19fxGJBW,[],2020-06-25 23:59:56
1300,skift,"Breaking news, insights and trends for executives across all sectors of travel through reporting, research, conferences and marketing services.","New York City, NY",2,6,2546,86511,92675,Hotel owners face rising operational costs to keep up with new coronavirus cleaning standards. While some technolog… https://t.co/g2ecOWNmwi,[],2020-06-27 23:59:59
1301,iOptimizeRealty,"Tenant Representation, Economic Development, Strategic Advisory, Commercial Real Estate Optimization & Space Disposition #CRE #TenantRep, #Office #Warehouse","Commack, NY",0,0,2933,2241,64440,"What Tenants Should Expect from Their Landlords Right Now #CRE #NewNormal #COVID-19 #TenantTips
https://t.co/jRHLv3FiC6","['CRE', 'NewNormal', 'COVID', 'TenantTips']",2020-06-27 23:59:59
1302,spectatorindex,"Watching the world. Focused on politics, economics, science and sports. Message us for business inquiries.",Global,1127,518,0,1876491,6729,"Coronavirus, worldwide.

Cases: 10,070,000

Deaths: 500,500

Recoveries: 5,450,000",[],2020-06-27 23:59:59
1303,gocoo,https://soundcloud.com/59gocoo/,Tokyo,0,0,298,5100,2134305,"𝗪𝗘 𝗔𝗥𝗘 𝗟𝗜𝗩𝗘! Watch the #GlobalGoalUnite concert right here 👇

We've already mobilised $6.9 billion to get COVID-19… https://t.co/GVa7PgOdPP",['GlobalGoalUnite'],2020-06-27 23:59:59
1304,FredNGingaBuns,I am Fred. I was the #Ninja House Bunny and part Squirrel. I had a #Butler as staff. #iBite #iRunFree #iEataMoth 13/08/15 #Remain #CedeNullis OTRB 04/11/19🌈,OTRB and #Rogue,5,1,1764,2204,90865,"10 things from Covid-19 dat will ‘stick’:

1-High price city centre offices will close n ‘office’ work will b done… https://t.co/IDxrXW0keQ",[],2020-06-27 23:59:59
1305,FlaDaigle,Former Republican. Disgusted with the R party for supporting trump. Proud resister. Do not even think about a dm. I will cut you off.,,0,0,2590,934,30271,The coronavirus is at record numbers. It's raging out of control. Where the hell is the federal government? Where t… https://t.co/JydtNSIyYp,[],2020-06-27 23:59:59
1306,iamshai,,"Chicago, Il",0,0,396,248,64962,"If 95% of people wear masks, tens of thousands of lives could be saved, model shows.

https://t.co/gHxJ6gdNHm",[],2020-06-27 23:59:59
1307,alexvnguyen,I frequently retweet the stupid things that other people do--and sometimes the things I do. Opinions are my own and not the views of my employer,"Dallas, TX",0,0,865,396,53254,"1,126 new #COVID19 cases in the 4 big NTX counties. 

Dallas (561) &amp; Collin (139) reported all-time highs. Tarrant… https://t.co/2wEhbwTBTf",['COVID19'],2020-06-27 23:59:59
1308,DRIGTB,Trying to keep sane in a world gone insane.,Toronto,0,0,393,48,27861,Would you deal with the minor inconvenience of wearing a mask to help save thousands of lives? If you're one of the… https://t.co/DG02DDCteY,[],2020-06-27 23:59:59
1309,Miguel_IsEn,,,0,0,762,150,56297,En nuestro micrositio podrás consultar todas las acciones realizadas por la #STPSH durante la pandemia generada por… https://t.co/o8FJGPa2hW,['STPSH'],2020-06-27 23:59:59
1310,sexyturtle01,#ForzaNapoliSempre,,0,0,479,299,3819,"Allegheny County reports 90 new COVID-19 cases, largest daily increase

C’mon people - wear a mask, keep safe dista… https://t.co/hGYja0YWpU",[],2020-06-27 23:59:59
1311,rogelio80790959,I’m lactose,Your dogs house ,1,0,104,24,207,Tested positive for being a takuache🤠and covid-19 😔,[],2020-06-27 23:59:59
1312,DaynerWilson,,,0,0,234,182,27931,"#SNTEsalud ⚕️

Ejercicio 🏃‍♂️ y meditación 🧘‍♀️ fortalecen tu sistema inmune 🧍 ante #Coronavirus #COVID19 🦠  y mejo… https://t.co/TWey4bhT9i","['SNTEsalud', 'Coronavirus', 'COVID19']",2020-06-27 23:59:59
1313,TheVonGlum,Anthony Anderson's stunt double/Marcus Garvey's lookalike/lactose intolerant thicc Urkel cosplayer/backsliden otaku/blerd/gamer - (Black Reed by Artyom Topilin),"Suicide Slums, Metropolis",0,0,1106,348,79942,They found a plant to fight COVID-19. It’s called: Planta Tus Nalgas En El Sofá,[],2020-06-27 23:59:59
1314,FcoCintolesi,Artista visual / instagram @fcocintolesi,Santiago de Chile,0,0,1303,941,20498,"Most coronavirus deaths

US: 128,000
Brazil: 57.070
UK: 43,514
Italy: 34,716
France: 29,778
Spain: 28,341
Mexico: 2… https://t.co/luCYyVjfEC",[],2020-06-27 23:59:59
1315,Dovetail,"Dovetail Software delivers SaaS solutions & help desk programs enabling orgs to provide real-time support for employees, as well as customers. #HR #Clarify","Austin, TX",0,0,1403,1601,4590,Check out the NEW COVID-19 Applications for HR - Dovetail Check Track Trace - Health Screening &amp; Contact Tracing so… https://t.co/Sf5xRgtrfP,[],2020-06-27 23:59:59
1316,MrCharl79533255,"Rev 5:2 ""...Who is worthy to open the book and loose the seals thereof?"" Rev 5:5 ""...Behold the Lion of the Tribe of Judah hath prevailed...""","Boston, MA",0,0,1943,1307,43313,"Coronavirus genome found in Spain wastewater samples from March 2019, scientists reveal https://t.co/VACnWMFocZ",[],2020-06-27 23:59:59
1317,martinonyc,"I cover the Yankees, Mets and MLB for the SNY network and its website. Working on a book about the Astros and MLB sign stealing scandal for @doubledaybooks.",,0,0,0,57146,40105,Caesars Entertainment employee dies of coronavirus after Las Vegas casinos reopen   https://t.co/sqrHPHVjxt,[],2020-06-27 23:59:59
1318,BseMonitor,,,0,0,256,5,4275,Florida and four other states recorded daily highs for cases of COVID-19 as the number of confirmed U.S. cases of t… https://t.co/lgZ0Mjbd1f,[],2020-06-27 23:59:59
1319,jesubelm,"Ing. de Sistemas, madre, creativa y emprendedora, leal a la buena salud y calidad de vida 🏋🏋🍎🍍🍅😊😊",,0,0,1073,1092,285201,"#Ahora informa el Min. de salud, Carlos Alvarado, sobre 351 nuevos casos de #coronavirus de los cuales 249 son comu… https://t.co/etleWy9yxt","['Ahora', 'coronavirus']",2020-06-27 23:59:59
1320,wackomatico,,,0,0,555,586,55973,"This is HUGE, absolutely bombshell: Scientists in Spain have found traces of Covid-19 in water samples in Barcelona… https://t.co/ug3lVs9oM3",[],2020-06-27 23:59:59
1321,cheekeemonkee74,,,0,0,1215,494,84962,"Vietnam still at 0, yes zero, COVID-19 deaths. Amazing. https://t.co/s6JH24UgmJ",[],2020-06-27 23:59:59
1322,ScottKn88252149,"Wealth inequality is cancerous. Unorthodox left-winger, distrustful of hierarchical institutions. Interest include economics, political science, and sociology.",,0,0,1569,999,4698,"THREAD: This is a critical, must-read, nuanced document from @AAPNews (the American Academy of Pediatrics) that is… https://t.co/bk9RkQf3m9",[],2020-06-27 23:59:59
1323,amandamfink,uta mt '23 || she/her,on stage,0,0,796,455,9268,real hot girls wear facemasks when going out and consistently wash their hands and do what they can to keep themsel… https://t.co/7ayVtbIHX5,[],2020-06-27 23:59:59
1324,pattyyglezzgma1,Memes Television Television Artistas Increíble Estilo de Vida Nuestros Trends Cine y Teatro,"Oaxaca de Juárez, Oaxaca",0,0,32,43,693,"Utilizar correctamente el cubrebocas, es una de las armas más importantes que tenemos para prevenir el contagio del… https://t.co/2W69yjrSGN",[],2020-06-27 23:59:59
1325,Dave_Mugford,"Father, Husband, Sports Watcher. Still learning the ropes",,0,0,855,285,12352,"It's very easy to forget in all the talk of lockdown easing, air corridors etc. that the UK's *recent* experience o… https://t.co/7WczNvoV0q",[],2020-06-27 23:59:59
1326,pamdsp,@pamdsp 🌻,,0,0,406,205,17267,@mirimemiri Aqui existe desde o primeiro dia de corona,[],2020-06-27 23:59:59
1327,caborradaileho1,US Politics World News Mother and Grandmother Dog Mother❤️🐾🐾RT's are not an endorsement. #RESIST🌊🌊🌊🌊❤️Biden/Harris #FreeRealityWinner 🆘 #SWAT  DitchTrump,Canada,0,0,5448,5811,281241,BREAKING: Another Record for Florida. 9585 new  COVID-19 cases overnight,[],2020-06-27 23:59:58
1328,Albanah,"Avanza hasta la verdad de la certeza, más allá de todo lo que te enseñan los demás, y más allá incluso de tu propio pensamiento que es un obstáculo.  Ainiyya",CBL BOL  YV,0,0,4992,3727,305109,"#AHORA La vicepresidenta de #Venezuela, Delcy Rodríguez, emite este sábado 27 de junio el reporte diario de la Comi… https://t.co/gz96GvugXC","['AHORA', 'Venezuela']",2020-06-27 23:59:58
1329,tha_rhymeanimal,Tha Rhyme Animal #SARSRECORDS “Maybe’s Don’t Feed The Babies” #GMTA #GreatMindsThinkAlike,"Toronto, Ontario",2,0,110,96,1864,"2020 Words I’m Sick Of... #SMDH 

1. Unpresidented 
2. Asymptomatic 
3. Quarantine 
4. Systemic
5. Closed
6. COVID-… https://t.co/MHtzzNdYMe",['SMDH'],2020-06-27 23:59:58
1330,licmore,"VZLANA100%,MADRE ORGULLOSA,MSc GERENCIA, LEAL A MI PAÍS,TRAIDORA JAMÁS,SIEMPRE CON LA FURIA BOLIVARIANA, DISPUESTA A DEFENDER LA PATRIA D BOLÍVAR Y CHÁVEZ ✊🇻🇪",En algún lugar de VENEZUELA ,0,0,50,584,136557,"Primero Italia, luego Andorra y ahora en una zona de ultramar de Francia, Martinica. Los médicos cubanos un ejemplo… https://t.co/vPFhr6xAIO",[],2020-06-27 23:59:58
1331,RizkalLulu,"————————RIOT ME NOTA———————— To entrando nessa vida de stream, tenho 22 anos, sou libriana ♎️, Ilustradora ✍🏻 e Designer ✨ (ela/dela). •@waru333 ❤️",Apenas vagando,0,0,362,590,15767,EU ODEIO NAO PODER ABRAÇAR AS PESSOAS parem de ter coronavírus eu gosto de abraços,[],2020-06-27 23:59:58
1332,Shamelesslee,"CEO, Boss lady of The Rio Theatre, Vancouver BC #1 indie theatre! @RioTheatre","Vacouver, BC",0,0,1336,902,11084,"The US had 47,224 new COVID-19 cases today, Canada had 172 and people are bitching about Dr. Tam? What is wrong wit… https://t.co/mrUntUywOz",[],2020-06-27 23:59:58
1333,TheBenBoothShow,There is only ONE Big 12 school that finished top 3 in average attendance in both football & basketball for 2018-19. The West Virginia fanbase is elite.,"TOUCHDOWN CITY
✞Almost Heaven",10,0,502,1617,26256,"I know the answer is zero in WV, but how many college-age kids have died from Covid-19 in the United States? Also,… https://t.co/d2l1kqQA9J",[],2020-06-27 23:59:58
1334,AlterEggo14,El Salvador,,0,0,218,54,6044,"Hospital El Salvador registra los primeros pacientes recuperados de COVID-19

@HospitalSLV 
Aquí los detalles: https://t.co/KsJMIkOwCA",[],2020-06-27 23:59:58
1335,NicVidaal,🥂23 ● 📚Lic. en Ciencia Política por la UBA ●🚇Fumigación en el Subte ●🔥Dueño de @sexshopsavage http://www.savagesexshop.com.ar,Lugano,0,0,1021,1098,26768,"#InformeDiario #COVID__19 
#AGTSyP #Subte

CASOS CONFIRMADOS: 26

PD el informe de la AGTSyP no contabiliza a los c… https://t.co/12rh7zXZmt","['InformeDiario', 'COVID__19', 'AGTSyP', 'Subte']",2020-06-27 23:59:58
1336,jgerv10,"Husband, Dad, Science Teacher and Football Coach. Living the good life in Auburn, WA","Auburn, WA",0,0,122,41,40,"The verdict is in. Masks, including ones made of cloth, can help limit the spread of the coronavirus, researchers s… https://t.co/2NsTSC7ALb",[],2020-06-27 23:59:58
1337,oceanfootbaII,,"Miami, FL",0,0,1801,64,34188,"The EU has seen our actions to fight COVID as an embarassment, and many governments in Europe are wondering what ha… https://t.co/a418yW0Uot",[],2020-06-27 23:59:58
1338,ADGonx,Idiomas Modernos  ~  Do it with passion or not at all.,Caracaos - Venezuela,0,0,1211,446,20333,"Nuevos casos de COVID-19:

Miranda: Baruta (18), El Hatillo (1).

Distrito Capital: La Vega (7), Sucre (6), 23 de e… https://t.co/PnGJMsEvLW",[],2020-06-27 23:59:58
1339,heyleosz,"pt-br/en | promos musicais, twitch & picpay: @cryptkiss | em breve fazendo roupas estilizadas ou realistas no estilo vintage",ele/ela/elu • they,2,0,653,1977,46154,"na cidade do meu amigo passaram com a sirene de THE PURGE alertando os perigos do corona vei
A SIRENE. DE. THE PURGE.",[],2020-06-27 23:59:58
1340,NemBahiaBahia1,Lula livre,"América Dourada, Brasil",12,11,4703,3433,20787,"Populista e irresponsável, Bolsonaro sai em Goiás sem máscara e expõe idosos à COVID 19 https://t.co/uCcvjeXmuP",[],2020-06-27 23:59:58
1341,sansi_ec,,"-0.211993,-78.434769",0,0,135,82,302,@ECU911Quito una consulta pasamos x la Rumiñahui en la Real Audiencia poco más al sur de la Av. Del Maestro y vimos… https://t.co/BdD3iLTHao,[],2020-06-27 23:59:58
1342,mirunee2,"Disaster gal ✨ Drawing ♡ {18 | LG¿B?T🏳️‍🌈 ANFP-T 6w7} {Dm if you want, I love making friends} esp/eng 🧁 @AzureOath my bestie | @mirusaad is my side | ar35 eu",she/he - ella/él ✨,1,0,514,848,28270,"@Tenrione Yo solo trato de ser pure ay ;^; El corrector pone puré, y pues bueno, eso sí no quiero ser, antes que es… https://t.co/alL2VnP9UP",[],2020-06-27 23:59:58
1343,repurposebyjill,"I still enjoy repurposing, but had to get back to my real job: Mental Health Counseling. ‘Proud to be WELS Lutheran and a supporter of ALL lives. Please vote!","South Carolina, USA",0,0,1449,2703,61515,"The US reported 45,942 new cases of COVID-19 on Saturday, a new single-day record. https://t.co/NOAt3seD58",[],2020-06-27 23:59:58
1344,CDFJ20,DEUS COMO REFERÊNCIA.,,0,0,4940,4142,53389,"BOA NOTÍCIA!

Segundo o Conass, houve queda de 17,9% no n° de mortes e de 14,4% no n° de infectados por Covid-19 no… https://t.co/LAJ227bRcu",[],2020-06-27 23:59:57
1345,vwyya,,she/her,0,0,160,171,7194,corona do your job https://t.co/KQnUjmtVNL,[],2020-06-27 23:59:57
1346,Pegajoso2010,"SECCIÓN 7 DEL SNTE CNTE CHIAPAS, ACCIÓN GLOBAL VIRTUAL POR AYOTZINAPA ¡¡VIVOS SE LOS LLEVARON, VIVOS LOS QUEREMOS!!","Tuxtla Gutiérrez, Chis",0,0,2012,945,33347,"Esto es una calle de @TuxtlaCapital, una capital de las 31 del país.Ahí transitan a diario camiones y trailers de l… https://t.co/s3OouM3k4w",[],2020-06-27 23:59:57
1347,MariflorValenci,,San-Ildelfonso,0,0,341,229,1370,"Todos los paises del mundo unidos enfocados en vencer la batalla contra el #Covid_19..

En El Salvador, la… https://t.co/yTphM9i5Zc",['Covid_19'],2020-06-27 23:59:57
1348,HeatherAutumn42,,Earth 🌏,0,0,1381,255,32774,"The current surge in #COVID19 cases in the USA is the largest day-on-day increase America, or any other country, ha… https://t.co/SzR6A09bdl",['COVID19'],2020-06-27 23:59:57
1349,gz954_gus,,,0,0,1821,143,31365,"85 cases, from a single restaurant, that followed spacing guidelines, in a state with relatively low transmission.… https://t.co/zVQrcRbfBy",[],2020-06-27 23:59:57
1350,MicheleJeanson1,"It's Not Over
The Resistance Is Real.
Massive. Strong. Growing. Everywhere. Engaged. Undeterred.
Unrelenting. Determined. Waiting.
Watching. Angry Ready
#Resist","New Orleans, LA",0,0,10489,9604,519959,"Trump hasn’t ignored the spread of COVID-19, he’s willfully accelerated the death count.

Trump didn’t ignore Russi… https://t.co/6f5bDexJuT",[],2020-06-27 23:59:57
1351,cloudydays1971,Just someone in healthcare that cares way too much,"Denver, CO and Houston, TX",0,0,5002,848,293940,"Across Texas, people are waiting in hours-long lines to get tested for the new coronavirus. 

Test sites are hittin… https://t.co/DZd1RYhKWh",[],2020-06-27 23:59:57
1352,Bmichelle0907,♍️,"Houston, TX",0,0,362,477,64824,i tested positive for COVID-19 yesterday. Something in my spirit is telling me to share my early signs/symptoms and… https://t.co/c5hzZoJ5Oh,[],2020-06-27 23:59:57
1353,ply32,,,0,0,188,145,84060,"“The more we learn about the coronavirus, the more we realize it’s not just a respiratory infection. The virus can… https://t.co/e09IDVtyfh",[],2020-06-27 23:59:57
1354,demetrioleite,"Engenheiro, católico, conservador. Descobrindo na filosofia o que o cristianismo já me ensinou ""A busca do fundamento do conhecimento"" Prof. Olavo🇧🇷🇱🇷🇮🇱","Recife, Brasil",0,0,6427,5969,55336,Aparentemente o Hospital de Campanha do Anhembi está virando Parque Aquático. Lamentável situação. Pacientes de Cov… https://t.co/sd18J7w2iz,[],2020-06-27 23:59:57
1355,joyjuheelim,i hope your flowers bloom,,0,0,374,809,25022,"Vietnam still at 0, yes zero, COVID-19 deaths. Amazing. https://t.co/s6JH24UgmJ",[],2020-06-27 23:59:57
1356,GrahamMForsyth,,Somewhere. ,0,0,3780,1077,31094,"Read this by @Rob_Merrick. If Whitty is correct, 30,000 people die. BEFORE impact of opening pubs etc factored in.… https://t.co/KKdsJhpLFv",[],2020-06-27 23:59:57
